#,Job_ID,Reserved,v1: Lighting Electricity [kWh],s1: Electricity [kWh],s1: normalized,t1: Heating [kWh],t2: Cooling [kWh]
0,LHS-000326,,18600.192,65124.243,0.0,79397.2491130525,27387.985004427333
0,LHS-000705,,18534.672000000002,41202.198000000004,0.0,121091.92812427222,13763.605127545252
0,LHS-000147,,63350.352,86017.878,0.0,79292.75506913778,18170.735162538276
0,LHS-000706,,68386.03199999999,114910.083,0.04970027666666666,88646.64706500861,17100.56667781986
0,LHS-000148,,18600.192,65124.243,0.0,173128.52301207944,35778.75934246556
0,LHS-000703,,18600.192,65124.243,0.0,157082.93987802972,12820.051481402888
0,LHS-000145,,52436.592,122459.958,0.07486652666666667,90379.80350900444,18942.99911936078
0,LHS-000704,,84981.31199999999,131505.363,0.1050178766666667,50309.60183791972,19787.984383910694
0,LHS-000146,,101576.59199999999,193338.73799999998,0.3111291266666666,91447.10231277611,37909.54613786555
0,LHS-000709,,69247.152,139270.518,0.1309017266666667,107860.09624592501,26976.630957710888
0,LHS-000910,,68386.03199999999,114910.083,0.04970027666666666,155701.9935494178,22695.633813854554
0,LHS-000320,,48411.791999999994,71079.318,0.0,190053.96707320167,4666.780871755278
0,LHS-000911,,18600.192,65124.243,0.0,27027.925550295306,18492.941886661443
0,LHS-000707,,69247.152,116358.04800000001,0.0545268266666667,77814.69540942472,11418.585817406418
0,LHS-000149,,84981.31199999999,166384.368,0.22128122666666664,124191.29600005527,35085.66332189083
0,LHS-000708,,51790.75199999999,166171.94549999997,0.22057315166666658,52441.08930634695,43608.437215666665
0,LHS-000781,,78288.912,141678.378,0.13892792666666665,156618.12969878805,19781.80155504225
0,LHS-000782,,84981.31199999999,189003.41549999997,0.29667805166666655,181847.6092056733,24131.60992684164
0,LHS-000780,,63350.352,126739.818,0.08913272666666666,174070.12500170834,9215.934775506583
0,LHS-000789,,18815.472,88838.838,0.0,64202.4544049125,14402.49359772
0,LHS-000787,,35626.032,128561.868,0.09520622666666667,51617.24618072362,23469.018540514084
0,LHS-000788,,35626.032,105649.398,0.01883132666666667,74726.60935205166,13563.711574529694
0,LHS-000785,,18600.192,77384.2005,0.0,213034.01223721998,3521.8895799638053
0,LHS-000786,,63350.352,86017.878,0.0,134219.26477045528,8909.708456275333
0,LHS-000783,,18534.672000000002,102285.10800000001,0.007617026666666691,93426.83853668612,16364.766948179498
0,LHS-000784,,68386.03199999999,114910.083,0.04970027666666666,65208.92224010223,42814.755223144995
0,LHS-000769,,18815.472,65926.368,0.0,117861.58354598473,30680.933701117498
0,LHS-000501,,33473.232,96862.698,0.0,73535.44444122417,21681.678288209194
0,LHS-000502,,52436.592,122459.958,0.07486652666666667,65264.26754756111,38944.22133355
0,LHS-000503,,84981.31199999999,199362.5055,0.3312083516666667,35768.46638359055,78063.89664701554
0,LHS-000770,,48411.791999999994,91440.288,0.0,71928.34188379055,48692.08168584055
0,LHS-000504,,84981.31199999999,199362.5055,0.3312083516666667,56152.56895243305,91438.6235556975
0,LHS-000771,,69247.152,116358.04800000001,0.0545268266666667,76963.44538002723,18946.604247399777
0,LHS-000500,,93227.472,176977.908,0.25659302666666667,109769.63886766195,35219.08144128139
0,LHS-000776,,18815.472,65926.368,0.0,117939.54945814889,8869.724415103889
0,LHS-000777,,18815.472,65926.368,0.0,233282.53908106056,8398.353541874
0,LHS-000778,,33473.232,76501.728,0.0,115040.55698618416,15603.995511781917
0,LHS-000779,,18534.672000000002,102285.10800000001,0.007617026666666691,196381.39131625305,10993.956973343193
0,LHS-000772,,101576.59199999999,193338.73799999998,0.3111291266666666,35111.34450795416,61380.393120858054
0,LHS-000773,,18600.192,65124.243,0.0,96784.43066957446,8362.746460545834
0,LHS-000774,,93227.472,156616.938,0.18872312666666666,70985.35322187278,34826.00197896861
0,LHS-000775,,93227.472,156616.938,0.18872312666666666,16896.454056335555,82588.74644562278
0,LHS-000759,,84981.31199999999,166384.368,0.22128122666666664,63327.22871820417,31837.33625519167
0,LHS-000758,,93227.472,136255.968,0.12085322666666665,183874.088704375,17386.198212227
0,LHS-000760,,102868.272,218716.57799999998,0.3957219266666666,68321.07977733,48589.993462399165
0,LHS-000763,,48411.791999999994,111801.258,0.03933752666666667,49535.38500534833,86972.6520645275
0,LHS-000764,,86057.712,201906.01799999998,0.3396867266666666,128230.64316928331,36065.294631856945
0,LHS-000761,,102868.272,195804.10799999998,0.3193470266666666,94908.87062330222,46578.197371772505
0,LHS-000762,,51790.75199999999,87955.713,0.0,82558.1372659536,12851.963035237084
0,LHS-000767,,18534.672000000002,81924.138,0.0,253619.8129492436,5130.377625727195
0,LHS-000768,,63350.352,86017.878,0.0,36564.56559902305,88883.06553779445
0,LHS-000765,,35626.032,151474.338,0.17158112666666664,126375.95619637666,49603.71977682778
0,LHS-000766,,78288.912,162039.348,0.20679782666666666,118858.21208590834,56843.28226673861
0,LHS-000748,,52436.592,145372.428,0.1512414266666667,58889.124986427785,49087.266183264444
0,LHS-000747,,18600.192,87743.2905,0.0,20389.95736977481,53624.100866305
0,LHS-000749,,51790.75199999999,133193.808,0.11064602666666663,86214.07118346583,19392.75220348478
0,LHS-000750,,93227.472,156616.938,0.18872312666666666,36724.82040475111,66373.25444967834
0,LHS-000751,,18600.192,87743.2905,0.0,56015.019886361115,30886.086607851666
0,LHS-000752,,84981.31199999999,143765.3205,0.14588440166666666,65137.81401397528,34190.49938506972
0,LHS-000753,,63350.352,147100.788,0.15700262666666667,19481.86943651717,51805.05615396833
0,LHS-000754,,69247.152,116358.04800000001,0.0545268266666667,18076.333446242472,36120.96371263722
0,LHS-000755,,52436.592,122459.958,0.07486652666666667,104252.46641377333,14295.059062570168
0,LHS-000756,,69247.152,139270.518,0.1309017266666667,36837.72591316972,43529.31681047917
0,LHS-000757,,52436.592,99547.488,0.0,11923.167988089888,47356.77783833139
0,LHS-000198,,86057.712,133168.608,0.11056202666666669,90945.326352965,16628.833364084418
0,LHS-000199,,78288.912,141678.378,0.13892792666666665,40581.68177908805,79041.97842271805
0,LHS-000196,,18600.192,100003.248,1.0826666666689561E-5,119551.33693670834,10134.324844028055
0,LHS-000197,,35195.472,116598.528,0.05532842666666669,198656.9808748889,9346.132346220333
0,LHS-000194,,18534.672000000002,81924.138,0.0,76733.4310855875,65749.01861051861
0,LHS-000195,,35626.032,105649.398,0.01883132666666667,121613.73785800557,19532.72482819772
0,LHS-000192,,86057.712,178993.54799999998,0.2633118266666666,51070.45836935555,47822.10248535555
0,LHS-000193,,35626.032,128561.868,0.09520622666666667,60053.90137748861,27270.129140186666
0,LHS-000191,,63350.352,106378.848,0.02126282666666666,147526.8769885261,28764.133800133888
0,LHS-000190,,18600.192,100003.248,1.0826666666689561E-5,53818.37052061889,43399.31923863805
0,LHS-000990,,63350.352,106378.848,0.02126282666666666,56044.110017402774,37974.35980959
0,LHS-000991,,78288.912,162039.348,0.20679782666666666,69352.36943544139,26099.476086466915
0,LHS-000992,,48411.791999999994,132162.228,0.10720742666666667,172520.50075273053,22200.499862105862
0,LHS-000993,,68386.03199999999,172408.13549999997,0.2413604516666666,46915.53579607889,60701.73779530445
0,LHS-000994,,68386.03199999999,149789.088,0.16596362666666664,66829.86200241056,30039.41268097417
0,LHS-000995,,86057.712,178993.54799999998,0.2633118266666666,102954.47676335278,40395.406662840825
0,LHS-000996,,48411.791999999994,111801.258,0.03933752666666667,32861.54738597889,50474.78957580972
