#,Job_ID,WeatherFile, ModelFile, @@building_fabrics@@, @@orientation@@, @@glazing_ratio@@, @@glazing_coating@@, @@overhang@@, @@infiltration_rate@@, @@fresh_air@@, @@lighting_density@@, @@equipment_open@@, @@occupancy_open@@,Message, Warnings, Errors, Hours, Minutes, Seconds,c0: InteriorLights:Electricity [J](RunPeriod),c1: InteriorEquipment:Electricity [J](RunPeriod),c2: Heating:DistrictHeating [J](RunPeriod),c3: Cooling:DistrictCooling [J](RunPeriod)
106,LHS-000106,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,135,75, Reflective, Overhang,0.7,0.015,4,25,6,EnergyPlus Completed Successfully,2,0,0,0,16.24,6.70E+10,3.74E+11,7.65E+11,5.41E+10
107,LHS-000107,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,225,25, Reflective, Overhang,0.1,0.01,24,20,15,EnergyPlus Completed Successfully,2,0,0,0,15.39,3.66E+11,2.93E+11,5.18E+10,1.80E+11
108,LHS-000108,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,270,50, Reflective, none,0.7,0.01,12,15,9,EnergyPlus Completed Successfully,2,0,0,0,13.38,1.89E+11,2.52E+11,3.41E+11,6.78E+10
109,LHS-000109,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,0,25, Non_reflective, Overhang,0.7,0.01,16,10,9,EnergyPlus Completed Successfully,2,0,0,0,18.65,2.28E+11,8.16E+10,2.40E+11,5.68E+10
110,LHS-000110,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,0,25, Reflective, Overhang,0.5,0.01,16,25,9,EnergyPlus Completed Successfully,2,0,0,0,15.85,2.28E+11,3.02E+11,1.15E+11,1.21E+11
111,LHS-000111,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,0,25, Non_reflective, none,0.5,0.015,24,10,9,EnergyPlus Completed Successfully,2,0,0,0,20.35,3.66E+11,1.30E+11,1.87E+11,1.25E+11
112,LHS-000112,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,225,25, Reflective, Overhang,0.1,0.02,20,25,12,EnergyPlus Completed Successfully,2,0,0,0,21.7,2.82E+11,3.02E+11,6.39E+10,1.77E+11
113,LHS-000113,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF4,45,25, Non_reflective, Overhang,0.9,0.02,8,20,6,EnergyPlus Completed Successfully,2,0,0,0,14.2,1.21E+11,2.28E+11,5.12E+11,3.62E+10
114,LHS-000114,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,270,25, Reflective, Overhang,0.5,0.015,12,10,6,EnergyPlus Completed Successfully,2,0,0,0,18.22,1.74E+11,8.16E+10,7.58E+11,9.71E+09
115,LHS-000115,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,90,75, Reflective, none,0.7,0.02,20,10,12,EnergyPlus Completed Successfully,2,0,0,0,18.43,2.82E+11,8.16E+10,4.27E+11,7.91E+10
116,LHS-000116,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,315,75, Reflective, Overhang,0.5,0.02,24,15,9,EnergyPlus Completed Successfully,2,0,0,0,19.13,3.66E+11,2.12E+11,6.53E+11,7.30E+10
117,LHS-000117,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,90,25, Non_reflective, Overhang,0.7,0.005,8,10,15,EnergyPlus Completed Successfully,2,0,0,0,13.94,1.28E+11,1.70E+11,5.07E+11,2.07E+10
118,LHS-000118,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,315,50, Non_reflective, none,0.9,0.02,24,10,12,EnergyPlus Completed Successfully,2,0,0,0,16.58,3.66E+11,1.30E+11,2.99E+11,1.59E+11
119,LHS-000119,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,0,75, Reflective, Overhang,0.7,0.02,4,20,12,EnergyPlus Completed Successfully,2,0,0,0,11.81,6.77E+10,3.35E+11,3.55E+11,9.82E+10
120,LHS-000120,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,135,25, Reflective, Overhang,0.7,0.015,8,25,6,EnergyPlus Completed Successfully,2,0,0,0,13.32,1.28E+11,4.17E+11,7.36E+11,3.91E+10
121,LHS-000121,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,90,50, Non_reflective, none,0.7,0.005,20,10,9,EnergyPlus Completed Successfully,2,0,0,0,18.01,3.06E+11,1.30E+11,1.11E+11,2.36E+11
122,LHS-000122,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,180,50, Non_reflective, Overhang,0.3,0.015,8,20,15,EnergyPlus Completed Successfully,2,0,0,0,14.38,1.28E+11,3.35E+11,1.94E+11,1.36E+11
123,LHS-000123,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,180,75, Reflective, none,0.7,0.01,20,25,15,EnergyPlus Completed Successfully,2,0,0,0,16.08,2.82E+11,3.02E+11,1.35E+11,2.33E+11
124,LHS-000124,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,0,25, Non_reflective, none,0.7,0.02,8,15,9,EnergyPlus Completed Successfully,2,0,0,0,13.02,1.28E+11,2.52E+11,5.11E+11,4.59E+10
125,LHS-000125,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,0,50, Non_reflective, Overhang,0.7,0.015,8,20,12,EnergyPlus Completed Successfully,2,0,0,0,21.74,1.27E+11,2.93E+11,5.71E+11,6.19E+10
126,LHS-000126,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,0,75, Reflective, Overhang,0.7,0.01,16,15,6,EnergyPlus Completed Successfully,2,0,0,0,21.67,2.46E+11,2.12E+11,6.53E+11,6.18E+10
127,LHS-000127,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,0,25, Reflective, none,0.1,0.02,4,25,12,EnergyPlus Completed Successfully,2,0,0,0,12.89,6.70E+10,3.74E+11,4.64E+11,4.41E+10
128,LHS-000128,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,90,75, Non_reflective, Overhang,0.1,0.02,16,25,15,EnergyPlus Completed Successfully,2,0,0,0,13.04,2.49E+11,4.17E+11,1.04E+11,3.26E+11
129,LHS-000129,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,225,50, Reflective, Overhang,0.9,0.005,4,20,15,EnergyPlus Completed Successfully,2,0,0,0,10.33,6.77E+10,3.35E+11,5.59E+11,4.10E+10
130,LHS-000130,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,135,75, Reflective, Overhang,0.5,0.015,4,20,15,EnergyPlus Completed Successfully,2,0,0,0,22.84,6.70E+10,2.93E+11,2.95E+11,8.52E+10
131,LHS-000131,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,225,25, Reflective, none,0.9,0.02,24,20,9,EnergyPlus Completed Successfully,2,0,0,0,13.53,3.70E+11,3.35E+11,3.95E+11,8.45E+10
132,LHS-000132,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,180,25, Non_reflective, Overhang,0.7,0.015,8,15,9,EnergyPlus Completed Successfully,2,0,0,0,13.51,1.21E+11,1.55E+11,7.04E+11,1.82E+10
133,LHS-000133,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,315,75, Reflective, none,0.3,0.005,24,15,12,EnergyPlus Completed Successfully,2,0,0,0,17.68,3.66E+11,2.12E+11,4.56E+10,3.42E+11
134,LHS-000134,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,0,50, Non_reflective, none,0.3,0.01,16,20,9,EnergyPlus Completed Successfully,2,0,0,0,14.34,2.46E+11,2.93E+11,1.13E+11,2.76E+11
135,LHS-000135,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,90,25, Reflective, Overhang,0.3,0.005,8,25,15,EnergyPlus Completed Successfully,2,0,0,0,14.51,1.21E+11,3.02E+11,8.65E+10,9.35E+10
136,LHS-000136,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,225,25, Non_reflective, none,0.7,0.005,24,10,15,EnergyPlus Completed Successfully,2,0,0,0,14.69,3.66E+11,1.30E+11,4.03E+11,6.42E+10
137,LHS-000137,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,180,75, Non_reflective, none,0.9,0.015,12,15,12,EnergyPlus Completed Successfully,2,0,0,0,8.82,1.89E+11,2.52E+11,3.55E+11,2.07E+11
138,LHS-000138,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,90,50, Reflective, none,0.1,0.015,24,20,15,EnergyPlus Completed Successfully,2,0,0,0,10.15,3.66E+11,3.30E+11,6.84E+10,2.44E+11
139,LHS-000139,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,270,50, Non_reflective, none,0.9,0.01,4,10,15,EnergyPlus Completed Successfully,2,0,0,0,12.25,6.70E+10,1.67E+11,6.27E+11,4.76E+10
140,LHS-000140,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF4,90,25, Non_reflective, Overhang,0.7,0.02,20,15,12,EnergyPlus Completed Successfully,2,0,0,0,13.74,2.82E+11,1.55E+11,2.72E+11,6.02E+10
141,LHS-000141,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,45,25, Reflective, Overhang,0.3,0.02,4,20,9,EnergyPlus Completed Successfully,2,0,0,0,10.24,6.77E+10,3.35E+11,3.20E+11,4.82E+10
142,LHS-000142,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,90,75, Non_reflective, Overhang,0.3,0.015,4,20,15,EnergyPlus Completed Successfully,2,0,0,0,19.39,6.67E+10,2.28E+11,1.24E+11,2.66E+11
143,LHS-000143,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,45,25, Reflective, none,0.5,0.01,20,25,15,EnergyPlus Completed Successfully,2,0,0,0,13.41,2.82E+11,3.02E+11,3.93E+11,6.92E+10
144,LHS-000144,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,315,50, Non_reflective, none,0.7,0.01,24,25,9,EnergyPlus Completed Successfully,2,0,0,0,16.8,3.66E+11,3.74E+11,1.00E+11,3.41E+11
145,LHS-000145,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,180,25, Reflective, none,0.1,0.005,12,15,6,EnergyPlus Completed Successfully,2,0,0,0,9.7,1.89E+11,2.52E+11,3.25E+11,6.82E+10
146,LHS-000146,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,315,75, Reflective, Overhang,0.1,0.01,24,20,9,EnergyPlus Completed Successfully,2,0,0,0,10.96,3.66E+11,3.30E+11,3.29E+11,1.36E+11
147,LHS-000147,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF2,315,50, Reflective, none,0.1,0.015,16,10,9,EnergyPlus Completed Successfully,2,0,0,0,11.13,2.28E+11,8.16E+10,2.85E+11,6.54E+10
148,LHS-000148,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,0,75, Non_reflective, none,0.5,0.02,4,10,6,EnergyPlus Completed Successfully,2,0,0,0,12.43,6.70E+10,1.67E+11,6.23E+11,1.29E+11
149,LHS-000149,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,0,50, Non_reflective, none,0.5,0.02,20,20,15,EnergyPlus Completed Successfully,2,0,0,0,12.52,3.06E+11,2.93E+11,4.47E+11,1.26E+11
150,LHS-000150,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,270,25, Reflective, none,0.7,0.01,24,10,12,EnergyPlus Completed Successfully,2,0,0,0,9.53,3.66E+11,1.67E+11,4.81E+11,4.59E+10
151,LHS-000151,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,135,25, Non_reflective, none,0.5,0.015,8,10,15,EnergyPlus Completed Successfully,2,0,0,0,21.03,1.27E+11,1.30E+11,3.09E+11,3.72E+10
152,LHS-000152,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,90,75, Reflective, Overhang,0.7,0.01,20,15,9,EnergyPlus Completed Successfully,2,0,0,0,15.92,2.82E+11,1.55E+11,2.16E+11,1.24E+11
153,LHS-000153,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,315,50, Non_reflective, Overhang,0.5,0.015,4,15,9,EnergyPlus Completed Successfully,2,0,0,0,13.12,6.70E+10,2.49E+11,3.42E+11,8.86E+10
154,LHS-000154,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,135,50, Reflective, Overhang,0.1,0.005,16,20,9,EnergyPlus Completed Successfully,2,0,0,0,14.42,2.49E+11,3.35E+11,7.46E+10,1.79E+11
155,LHS-000155,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,90,75, Reflective, Overhang,0.7,0.02,24,10,15,EnergyPlus Completed Successfully,2,0,0,0,12.04,3.70E+11,1.70E+11,2.67E+11,1.14E+11
156,LHS-000156,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,135,75, Reflective, Overhang,0.5,0.01,12,25,6,EnergyPlus Completed Successfully,2,0,0,0,23.69,1.86E+11,3.74E+11,2.51E+11,1.44E+11
157,LHS-000157,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,270,75, Reflective, Overhang,0.7,0.015,8,25,15,EnergyPlus Completed Successfully,2,0,0,0,15.14,1.28E+11,4.17E+11,1.89E+11,1.54E+11
158,LHS-000158,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,225,50, Reflective, none,0.1,0.02,16,10,12,EnergyPlus Completed Successfully,2,0,0,0,15.37,2.46E+11,1.30E+11,2.37E+11,9.54E+10
159,LHS-000159,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF3,0,50, Non_reflective, none,0.3,0.01,8,10,12,EnergyPlus Completed Successfully,2,0,0,0,12.89,1.28E+11,1.70E+11,1.86E+11,1.80E+11
160,LHS-000160,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,315,25, Non_reflective, Overhang,0.1,0.015,12,25,12,EnergyPlus Completed Successfully,2,0,0,0,15.92,1.74E+11,3.02E+11,9.23E+10,1.52E+11
161,LHS-000161,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,225,25, Non_reflective, none,0.5,0.005,20,15,6,EnergyPlus Completed Successfully,2,0,0,0,16.65,3.06E+11,2.12E+11,1.04E+11,1.76E+11
162,LHS-000162,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,0,25, Reflective, Overhang,0.5,0.015,4,25,9,EnergyPlus Completed Successfully,2,0,0,0,18.52,6.67E+10,3.02E+11,6.13E+11,2.40E+10
163,LHS-000163,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF5,45,50, Non_reflective, none,0.9,0.02,12,20,6,EnergyPlus Completed Successfully,2,0,0,0,9.74,1.89E+11,3.35E+11,5.14E+11,1.40E+11
164,LHS-000164,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF3,135,50, Non_reflective, none,0.1,0.01,16,15,9,EnergyPlus Completed Successfully,2,0,0,0,13.87,2.46E+11,2.49E+11,9.05E+10,2.73E+11
165,LHS-000165,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,135,25, Reflective, none,0.5,0.02,12,10,12,EnergyPlus Completed Successfully,2,0,0,0,12.16,1.89E+11,1.70E+11,4.17E+11,2.79E+10
166,LHS-000166,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,315,25, Non_reflective, Overhang,0.5,0.01,20,20,6,EnergyPlus Completed Successfully,2,0,0,0,18,2.82E+11,2.28E+11,4.84E+11,5.59E+10
167,LHS-000167,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,45,50, Reflective, none,0.9,0.02,12,20,12,EnergyPlus Completed Successfully,2,0,0,0,13,1.86E+11,2.93E+11,7.12E+11,4.74E+10
168,LHS-000168,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,225,75, Non_reflective, Overhang,0.7,0.02,4,25,12,EnergyPlus Completed Successfully,2,0,0,0,15.9,6.67E+10,3.02E+11,3.57E+11,1.68E+11
169,LHS-000169,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,180,25, Non_reflective, Overhang,0.9,0.02,24,25,15,EnergyPlus Completed Successfully,2,0,0,0,17.52,3.66E+11,3.74E+11,1.64E+11,1.56E+11
170,LHS-000170,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,45,50, Non_reflective, Overhang,0.5,0.02,12,20,15,EnergyPlus Completed Successfully,2,0,0,0,15.71,1.86E+11,3.30E+11,1.67E+11,1.73E+11
171,LHS-000171,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,270,50, Non_reflective, none,0.5,0.005,12,10,9,EnergyPlus Completed Successfully,2,0,0,0,13.82,1.86E+11,1.67E+11,1.06E+11,2.14E+11
172,LHS-000172,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,45,25, Non_reflective, Overhang,0.7,0.005,20,25,12,EnergyPlus Completed Successfully,2,0,0,0,12.14,3.06E+11,4.12E+11,5.69E+10,2.43E+11
173,LHS-000173,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF2,135,75, Non_reflective, Overhang,0.5,0.02,4,10,12,EnergyPlus Completed Successfully,2,0,0,0,15.14,6.67E+10,8.16E+10,4.55E+11,8.92E+10
174,LHS-000174,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF2,315,50, Non_reflective, none,0.7,0.005,12,15,15,EnergyPlus Completed Successfully,2,0,0,0,18.52,1.74E+11,1.55E+11,2.49E+11,1.28E+11
175,LHS-000175,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF2,270,50, Non_reflective, Overhang,0.1,0.01,20,20,9,EnergyPlus Completed Successfully,2,0,0,0,16.07,2.82E+11,2.28E+11,1.19E+11,1.92E+11
176,LHS-000176,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,225,75, Reflective, Overhang,0.9,0.01,24,20,12,EnergyPlus Completed Successfully,2,0,0,0,17.22,3.66E+11,2.93E+11,1.68E+11,1.97E+11
177,LHS-000177,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF5,90,25, Non_reflective, none,0.3,0.015,24,25,6,EnergyPlus Completed Successfully,2,0,0,0,14.72,3.66E+11,3.74E+11,1.03E+11,2.58E+11
178,LHS-000178,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF2,180,50, Reflective, none,0.7,0.015,4,15,15,EnergyPlus Completed Successfully,2,0,0,0,15.89,6.70E+10,2.12E+11,4.09E+11,3.59E+10
179,LHS-000179,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,135,25, Reflective, none,0.9,0.005,20,20,12,EnergyPlus Completed Successfully,2,0,0,0,16.38,3.06E+11,2.93E+11,1.66E+11,1.13E+11
180,LHS-000180,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,315,75, Non_reflective, Overhang,0.7,0.01,4,10,6,EnergyPlus Completed Successfully,2,0,0,0,14.5,6.67E+10,8.16E+10,4.16E+11,1.23E+11
181,LHS-000181,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,180,50, Reflective, Overhang,0.9,0.015,4,20,9,EnergyPlus Completed Successfully,2,0,0,0,14.99,6.67E+10,2.28E+11,8.08E+11,2.35E+10
182,LHS-000182,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,135,25, Reflective, none,0.9,0.01,16,25,12,EnergyPlus Completed Successfully,2,0,0,0,9.93,2.49E+11,4.17E+11,4.76E+11,6.97E+10
183,LHS-000183,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,180,75, Reflective, none,0.1,0.01,12,10,6,EnergyPlus Completed Successfully,2,0,0,0,12.09,1.86E+11,1.67E+11,3.01E+11,9.17E+10
184,LHS-000184,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,225,75, Reflective, none,0.1,0.015,12,15,12,EnergyPlus Completed Successfully,2,0,0,0,12.52,1.86E+11,2.49E+11,1.24E+11,1.92E+11
185,LHS-000185,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,90,50, Non_reflective, Overhang,0.3,0.02,8,25,15,EnergyPlus Completed Successfully,2,0,0,0,14.79,1.27E+11,4.12E+11,9.64E+10,2.34E+11
186,LHS-000186,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,45,50, Non_reflective, none,0.1,0.005,12,15,15,EnergyPlus Completed Successfully,2,0,0,0,13.78,1.89E+11,2.52E+11,1.86E+10,3.95E+11
187,LHS-000187,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,0,25, Non_reflective, none,0.3,0.02,24,10,9,EnergyPlus Completed Successfully,2,0,0,0,11.69,3.36E+11,8.16E+10,2.52E+11,1.01E+11
188,LHS-000188,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF2,315,50, Reflective, Overhang,0.1,0.005,20,20,12,EnergyPlus Completed Successfully,2,0,0,0,15.06,2.82E+11,2.28E+11,9.33E+10,1.49E+11
189,LHS-000189,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,270,75, Reflective, Overhang,0.1,0.005,20,10,15,EnergyPlus Completed Successfully,2,0,0,0,11.71,3.10E+11,1.70E+11,3.74E+10,2.60E+11
190,LHS-000190,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,180,50, Non_reflective, Overhang,0.1,0.02,4,20,9,EnergyPlus Completed Successfully,2,0,0,0,23.46,6.70E+10,2.93E+11,1.94E+11,1.56E+11
191,LHS-000191,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,270,75, Non_reflective, Overhang,0.5,0.015,16,15,15,EnergyPlus Completed Successfully,2,0,0,0,18.89,2.28E+11,1.55E+11,5.31E+11,1.04E+11
192,LHS-000192,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,135,75, Reflective, Overhang,0.5,0.005,20,20,6,EnergyPlus Completed Successfully,2,0,0,0,10.72,3.10E+11,3.35E+11,1.84E+11,1.72E+11
193,LHS-000193,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,180,50, Reflective, Overhang,0.5,0.015,8,20,12,EnergyPlus Completed Successfully,2,0,0,0,14.76,1.28E+11,3.35E+11,2.16E+11,9.82E+10
194,LHS-000194,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF5,45,75, Non_reflective, none,0.7,0.02,4,20,12,EnergyPlus Completed Successfully,2,0,0,0,19.77,6.67E+10,2.28E+11,2.76E+11,2.37E+11
195,LHS-000195,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,45,75, Reflective, Overhang,0.3,0.005,8,15,9,EnergyPlus Completed Successfully,2,0,0,0,10.55,1.28E+11,2.52E+11,4.38E+11,7.03E+10
196,LHS-000196,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,270,25, Non_reflective, Overhang,0.9,0.02,4,20,12,EnergyPlus Completed Successfully,2,0,0,0,18.33,6.70E+10,2.93E+11,4.30E+11,3.65E+10
197,LHS-000197,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF1,270,25, Non_reflective, Overhang,0.3,0.02,8,20,6,EnergyPlus Completed Successfully,2,0,0,0,20.95,1.27E+11,2.93E+11,7.15E+11,3.36E+10
198,LHS-000198,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF2,90,25, Non_reflective, none,0.7,0.02,20,10,15,EnergyPlus Completed Successfully,2,0,0,0,10.11,3.10E+11,1.70E+11,3.27E+11,5.99E+10
199,LHS-000199,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF4,180,75, Non_reflective, Overhang,0.9,0.005,20,20,15,EnergyPlus Completed Successfully,2,0,0,0,20.31,2.82E+11,2.28E+11,1.46E+11,2.85E+11
200,LHS-000200,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF1,225,25, Non_reflective, none,0.5,0.01,24,25,12,EnergyPlus Completed Successfully,2,0,0,0,8.36,3.70E+11,4.17E+11,2.95E+11,1.42E+11
201,LHS-000201,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF3,45,50, Non_reflective, none,0.5,0.005,20,20,9,EnergyPlus Completed Successfully,2,0,0,0,15.42,2.82E+11,2.28E+11,1.15E+11,2.69E+11
202,LHS-000202,GBR_London.Gatwick.037760_IWEC.epw, Type2_CS.imf, BF1,315,75, Non_reflective, none,0.5,0.02,16,10,15,EnergyPlus Completed Successfully,2,0,0,0,13.18,2.28E+11,8.16E+10,6.05E+11,1.28E+11
203,LHS-000203,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,225,25, Non_reflective, Overhang,0.5,0.01,24,10,6,EnergyPlus Completed Successfully,2,0,0,0,11.69,3.66E+11,1.67E+11,2.65E+11,7.94E+10
204,LHS-000204,GBR_London.Gatwick.037760_IWEC.epw, Type1_OD.imf, BF4,270,75, Non_reflective, none,0.1,0.02,12,10,6,EnergyPlus Completed Successfully,2,0,0,0,9.2,1.89E+11,1.70E+11,3.66E+11,2.34E+11
205,LHS-000205,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF1,225,75, Reflective, none,0.7,0.015,16,10,15,EnergyPlus Completed Successfully,2,0,0,0,9.68,2.46E+11,1.67E+11,6.18E+11,5.67E+10
206,LHS-000206,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF5,225,50, Reflective, none,0.9,0.01,8,25,9,EnergyPlus Completed Successfully,2,0,0,0,11.74,1.27E+11,4.12E+11,2.24E+11,1.27E+11
207,LHS-000207,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF4,45,50, Reflective, Overhang,0.3,0.005,24,20,12,EnergyPlus Completed Successfully,2,0,0,0,23.5,3.66E+11,2.93E+11,3.42E+10,3.00E+11
208,LHS-000208,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,225,25, Reflective, Overhang,0.5,0.005,24,20,15,EnergyPlus Completed Successfully,2,0,0,0,15.22,3.66E+11,3.30E+11,8.24E+10,1.58E+11
209,LHS-000209,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF4,45,50, Non_reflective, none,0.3,0.005,8,25,9,EnergyPlus Completed Successfully,2,0,0,0,10.61,1.27E+11,4.12E+11,3.36E+10,3.75E+11
210,LHS-000210,GBR_London.Gatwick.037760_IWEC.epw, Type4_CDO.imf, BF3,270,75, Reflective, Overhang,0.3,0.02,4,10,9,EnergyPlus Completed Successfully,2,0,0,0,17.81,6.70E+10,1.30E+11,4.82E+11,4.89E+10
211,LHS-000211,GBR_London.Gatwick.037760_IWEC.epw, Type3_OA.imf, BF2,90,75, Reflective, none,0.5,0.005,24,10,9,EnergyPlus Completed Successfully,2,0,0,0,14.52,3.66E+11,1.67E+11,1.89E+11,1.43E+11
